Please select RMA address.,반품 회수 주소를 선택하십시오.
Submit,제출
Subscribe,구독
Subtotal,소계
Subtotal (Exclusive of GST),소계
Subtotal  (Exclusive of GST),소계
Subtotal (Inclusive of %1):,소계
Subtotal (Inclusive of %1),소계
Subtotal (Inclusive of GST),소계
Subtotal (Inclusive of VAT),소계
Subtotal (Inclusive of VAT):,소계
Subtotal  (Inclusive of VAT),소계
Subtotal  (Inclusive of VAT):,소계
Sub Total (Inclusive of VAT),소계
Sun,일
Sunday,일요일
TALES,TALES
Tax,세
Tax ID,세금 아이디
TAX INVOICE,세금 계산서
TAX INVOICE / RECEIPT,세금 계산서 / 영수증
Tax Invoice Date,세금 계산서 날짜
Tax Invoice No,세금 계산서 번호
Telephone,전화
Terms & Conditions,이용약관
Terms and Conditions,이용약관
Terms of Use,이용약관
Tesco Lotus Payment,
Thank You,오니츠카타이거 공식 온라인스토어의 뉴스레터를 구독해주셔서 감사합니다.
"Shoes Size","신발 사이즈"
Thank you for registering with %1.,ONITSUKA TIGER에 등록 해 주셔서 감사합니다.
Thank you for your order,주문해주셔서 감사합니다
The account sign-in was incorrect or your account is disabled temporarily. Please wait and try again later,"등록되지 않은 이메일이거나 비밀번호가 올바르지 않습니다. 확인 후 다시 시도해주세요."
The account sign-in was incorrect or your account is disabled temporarily. Please wait and try again later.,"등록되지 않은 이메일이거나 비밀번호가 올바르지 않습니다. 확인 후 다시 시도해주세요."
The application would like to access your ASICS account information:,애플리케이션이 고객님의 계정 정보에 액세스하려고합니다.
The email field is empty.,이메일 필드가 비어 있습니다.
The email is invalid,이메일이 무효합니다
The first name field is empty.,이름 필드가 비어 있습니다.
The following user and the associated data will be deleted from our servers:,아래 회원정보는 서버에서 삭제됩니다.
The new password field is empty.,새 비밀번호 필드가 비어 있습니다.
The old password field is empty.,이전 비밀번호 필드가 비어 있습니다.
The options you selected are not available.,선택한 옵션을 사용할 수 없습니다.
The order wasn't placed.,주문이 완료되지 않았습니다.
The password field is empty.,비밀번호 필드가 비어 있습니다.
The password must have at least 6 characters.,비밀번호는 6 자 이상이어야합니다.
The password must have at least 8 characters.,비밀번호는 8 자 이상이어야합니다.
The password must have at most 72 characters.,비밀번호는 최대 72 자여야합니다.
The password you have entered is invalid. Please try again.,비밀번호가 일치하지 않았습니다. 비밀번호를 정확하게 다시 입력해주세요.
"The email address is incorrect. Verify the email address and try again.","이메일 주소가 잘못되었습니다. 이메일 주소를 확인 후 다시 시도해주세요."
"Thank you for your feedback.","의견을 보내 주셔서 감사합니다."
The required options you selected are not available.,선택한 필수 옵션을 사용할 수 없습니다.
The Wish List item can't load at this time. Please try again later.,현재 위시리스항목을 확인 못합니다.잠시후 다시 시도해주세요.
There are no Shipping Addresses saved for this account.,등록된 배송 주소가 없습니다.
"There is already an account with this email address. If you are sure that it is your email address, <a href='%1'>click here</a> to get your password and access your account.","이 이메일 계정이 이미 존재합니다.자신의 이메일임을 확인하시고, <a href='%1'>여기</a>를 클릭하여 비밀번호를 취득하여 로그인해주세요."
There was an error confirming the account,회원정보 확인이 실패하였습니다.
This confirmation key is invalid or has expired.,이 확인번호는 무효 혹은 유효기간이 완료되었습니다.
This is a required field.,필수 필드입니다.
This is embarrassing but we can't seem to find the page youre looking for. Either the page doesn't exist or an error occurred. Try refreshing your browswe or going back to the previous page.,페이지를 찾을 수 없습니다.브라우저 새로 하거나 이전 페이지로 돌아가주세요.
This product(s) is out of stock.,이 상품은 매진 되였습니다.
This site has been temporarily shut down for maintenance.,죄송합니다. 현재 사이트 관리를 진행하고 있습니다. 잠시 후에 다시 오십시오.
This wish list can be shared %1 more times.,이 위시리스트는 %1 번 더 공유 할 수 있습니다.
Thu,목
Thursday,목요일
TIGER TALES,TIGER TALES
To be returned,반환 예정
To be Returned,반환 예정
To subscribe maillist Valid Email address is needed.,뉴스레터 가입에는 유효한 메일아드레스가 필요합니다.
Total,총 결제 금액
Total Due(Inclusive of %1):,총 결제 금액 (%1 포함) :
Total Due(Inclusive of VAT):,총 결제 금액 (VAT 포함) :
Total Order Price:,총 주문 금액
Total Price (Inclusive of VAT):,총 가격 (VAT 포함) :
Track and Field,Track and Field
TRACK ORDER,배송 추적
TRACK YOUR ORDER,배송 추적
Track your orders,배송 추적
Tracking Number,추적 번호
Tracking Number:,추적 번호:
Try your search again using these tips:,다음 팁을 사용하여 검색을 다시 시도하십시오.
Tue,화
Tuesday,화요일
Unit Price:,단가:
Unit Price: ,단가:
Update,업데이트
Update Account Email,이메일 업데이트
Update Email,이메일 업데이트
Update Shopping Cart,장바구니 정보 변경하기
Use a more general term,보다 일반적인 단어 사용
Use a new card,새로운 신용카드를 사용하기
Use my Delivery Address as my Billing Address,배송 주소를 주문자 주소로 이용
User Account Deleted,회원정보가 삭제되었습니다.
User ID,회원ID
User not found,등록을 찾을 수 없습니다.
UserName,이름
UserName or Email,이름 또는 이메일
VAT:,VAT:
View All,전부보기
VIEW AND EDIT CART,장바구니 보기
View and Edit Cart,장바구니 보기
View Cart,장바구니 보기
View Details,상세 정보 보기
View details,상세 정보 보기
View Full Details,상세 정보
View Order,주문보기
VISA/MasterCard,View Order
We can't add the item to Wish List right now: %1.,%1현재 이 상품은 위시리스트에 추가 못합니다.
We can't add the item to Wish List right now.,현재 이 상품은 위시리스트에 추가 못합니다.
We can't add this item to your shopping cart right now.,현재 이 상품은 장바구니에 추가 할 수 없습니다.
We can't configure the product right now.,현재 이 상품은 설정못합니다.
We can't delete item from Wish List right now.,현재 위시리스트에서 항목을 삭제할 수 없습니다.
We can't delete the item from the Wish List right now.,현재 이 상품은 위시리스트부터 삭제 못합니다.
We can't delete the item from Wish List right now because of an error: %1,오류발생에 인하여 현재 이 상품은 위시리스트부터 %1 삭제 못합니다.
We can't specify a product.,상품을 선택할 수 없습니다.
We don't have as many of some products as you want.,장바구니 상품의 일부가 매진되었습니다.
We don't have some of the products you want.,장바구니 상품의 일부가 매진되었습니다.
We found an item options declaration error.,옵션 오류를 발견했습니다.
We have a 7 days return policy from the date of receiving your ordered goods.,"상품 수령일 기준으로 7일 이내에 웹사이트에서 반품 신청을 한 경우, 14일 이내에 아식스 코리아 물류센터로 반품 상품이 도착되어야 반품이 가능합니다."
We need your date of birth to generate personalized training plans for you.,생년월일이 필요합니다.
We received too many requests for password resets. Please wait and try again later or contact %1.,비밀번호 재설정 요청이 많습니다. 잠시 후 다시 시도하거나 %1에 문의하십시오.
We require everyone to use the name that they use in everyday life – what their friends call them – on Facebook. Learn more about our name policies.,
"We sent a confirmation email to your new address, please check your inbox.",새 이메일에 확인 내용을을 보냈습니다.확인하십시오.
"We sent you a confirmation email, please check your inbox.",확인 이메일을 보냈습니다.확인하십시오.
"We sent you an email to reset your password, please check your inbox.",비밀번호 재설정 이메일을 보냈습니다.
We will contact you thereafter to arrange for a pick up of your order.,주문하신 상품 수령을 위해 연락 드리겠습니다.
"We will email you occasionally with the latest news about the products, services, online tools, events and promotions of our brands (ASICS, ASICS Tiger, Onitsuka Tiger, Haglöfs and Runkeeper). To understand what is relevant to you we use automatic tools to analyze your personal data. For more information see our privacy policy.","오니츠카 타이거는 서비스,이벤트 및 프로모션에 대한 최신 뉴스를 이메일로 보내드립니다. 서비스 개선을 위해 우리는 고객님의 개인 데이터를 분석합니다. 자세한 내용은 개인 정보 보호 정책을 참조하십시오."
We'll be back soon!,곧 돌아오겠습니다!
"We're sorry, no products were found for your search: undo",
We're unable to send the password reset email.,비밀번호 재설정 메일 송신이 실패하였습니다.
Weak,약함
Wed,수요일
Wednesday,수요일
Welcome to,반갑습니다
What are the benefits?,어떤 혜택이 있을가요?
What's your name?,이름을 입력해주세요.
wide,너비
width Guide,너비 가이드
WISH LIST,위시리스트
"Men","남성 물품"
"Women","여성 물품"
"Unisex","남녀공용"
"KIDS","키즈 물품"
"MEN SHOES","남성 신발"
"WOMEN SHOES","여성용 신발"
"UNISEX SHOES","유니섹스 신발"
"KIDS SHOES","키즈 신발"
"MEN CLOTHING","남성 의류"
"UNISEX CLOTHING","유니섹스 의류"
"WOMEN CLOTHING","여성 의류"
"KIDS CLOTHING","키즈 의류"
"WOMEN ACCESSORIES","여성 액세서리"
"UNISEX ACCESSORIES","유니섹스 액세서리"
"KIDS ACCESSORIES","키즈 액세서리"
WOMEN,여자들
women running shoes,women running shoes
Wrong item sent,잘못된 상품이 배송됨
Year,년
Yes,예
You appear to have already created an account. Please check your email for a password reset link.,이미 가입하신 것 같습니다. 이메일에서 비밀번호 재설정 링크를 확인하세요.
You are signed out,로그아웃했습니다.
"You are subscribed to ""General Subscription"".","""일반 구독""에 가입되어 있습니다."
You aren't subscribed to our newsletter.,뉴스 레터를 구독하지 않았습니다.
"You can further track this order from the <a href=""../../../sales/order/history"">My Accounts</a> section","<a href=""../../../sales/order/history"">마이페이지</a>에서 주문 추적이 가능합니다."
You can pay using Master or Visa Credit Card,Visa 또는 Master신용카드 이용이 가는합니다.
You can use your new password next time you login.,새 비밀번호를 다음에 로그인 할 때 사용할 수 있습니다.
You have no items in your wishlist. Start adding!,위시리스트에 등록된 상품이 상품(O).
You have no items in your wishlist. ,위시리스트에 등록된 상품이
"You have no <a href=""%1"">items</a> in your wishlist. ","위시리스트에 등록된 <a href=""%1"">상품</a>이 없습니다. "
Start adding!,없습니다.
You have no stored cards.,보존된 카드가 없습니다.
You have not set a default billing address.,기본 청구 주소를 설정하지 않았습니다.
You have not set a default shipping address.,기본 배송 주소를 설정하지 않았습니다.
You have placed no return request.,신청된 반품 요청이 없습니다.
You have requested to change your email address.,이메일 변경을 요청하셨습니다.
You have signed out and will go to our homepage in 5 seconds.,로그아웃했음으로 5초후에 홈페이지에 이동합니다.
You have successfully signed up to receive ASICS newsletters.,뉴스 레터 가입이 완료되였습니다.
You have successfully signed up to receive Onitsuka Tiger newsletters.,뉴스레터 구독신청이 완료되였습니다.
You have the right to cancel and return your order within %1 days of receiving your ordered goods.,"상품 수령일 기준으로 7일 이내에 웹사이트에서 반품 신청을 한 경우, %1일 이내에 아식스 코리아 물류센터로 반품 상품이 도착되어야 반품이 가능합니다."
You have the right to cancel and return your order within 7 days of receiving your ordered goods.,"상품 수령일 기준으로 7일 이내에 웹사이트에서 반품 신청을 한 경우, 7일 이내에 아식스 코리아 물류센터로 반품 상품이 도착되어야 반품이 가능합니다."
You must be at least sixteen (16) years of age to subscribe.,가입시 만 16세 이상이여야합니다.
You must be at least fourteen (14) years of age to subscribe.,만 14세 미만은 회원가입이 불가합니다.
"You must confirm your account. Please check your email for the confirmation link or <a href=%1"">click here</a> for a new link.""","계정을 확인해주세요. 이메일에서 확인 링크를 확인하거나 <a href=%1""> 여기 </a>를 클릭하여 새 링크를 확인하세요."
You must login or register to add items to your wishlist.,상품은 위시리스트에 추가 하기에는 로그인 또는 회원가입해주세요.
You need to agree with the ASICS terms and conditions.,이용 약관에 동의해야합니다.
You saved the account information.,회원정보가 저장되었습니다.
You will need to fill in the above Return Form and hand it over to the store in order to process your return.,반품을 하시려면 위의 반품 양식을 작성하셔야합니다.
You will need to fill in the above Return Form and insert it into your return parcel.,반품을 하시려면 위의 반품 양식을 작성하여 반품상품과 보내주세요.
You'll use this when you log in and if you ever need to reset your password.,로그인 및 비밀번호 변경이 필요한 경우에 사용합니다.
You're In,고객님은
You're signed in!,로그인되었습니다!
Your Email ID and password combination did not match.,이메일 또는 비밀번호가 잘못되었습니다. 다시 시도해 보세요.
Your order is pending payment processing.,주문응 결제 처리 대기 중입니다.
Your password must be at least 6 characters long. Please try another.,비밀번호는 6자이상으로 설정해주세요.
Your password reset link has expired.,비밀번호 재설정 유효기간이 완료되었습니다.
YOUR PAYMENT,결제 방식
Your Payment,결제 방식
Your session has expired,세션이 종료되었습니다.
Your Shipping Information,배송지관리
Your Shopping Cart is Empty,장바구니가 비어 있습니다
YYYY-MM-DD,YYYY-MM-DD
Pending,주문 처리 확인 중
pending,주문 처리 확인 중
Processing,결제 완료
processing,결제 완료
Packed,포장 된
packed,포장 된
Customer name,고객 이름
"Product Did Not Meet My Expectations","기대 한 제품이 아니었다"
Created At,반품 접수일
"Delivery Failed","배송 실패"
"delivery failed","배송 실패"
"Deliverd","주문 완료"
"delivery",배송 완료
"Damaged During Shipping","배송 중 파손"
"Defective/Does not Work Properly","불량품"
Created At:,반품 접수일:
Customer Address,고객 주소
Customer name:,고객 이름:
Customer name,고객 이름
Approved,승인됨
approved,승인됨
Completed,환불 완료
completed,환불 완료
complete,환불 완료
Complete,환불 완료
Shipped,배송중
shipped,배송중
Closed,주문처리 실패
closed,주문처리 실패
Close, 주문처리 실패
Stock Pending,재고물량확보 실패
stock Pending,재고물량확보 실패
stock pending,재고물량확보 실패
stock_pending,재고물량확보 실패
Sub Total:,소계:
Sub Total: ,소계:
"COLORS","컬러"
"Colors:","컬러："
"Colors","컬러"
"Colors","컬러",module,Amasty_Rma
"Size","사이즈"
"WIDTH","폭"
Sub Total ,소계
Sub Total,소계
Quantity:,수량:
Quantity: ,수량:
Billing Address,주문자 주소
Subtotal (Inclusive of VAT),소계
Shipping Details,배송 정보
Remove item,항목 제거
Remove Item,항목 제거
Do you want to remove selected item from Wishlist?,위시리스트에서 선택한 항목을 제거 하시겠습니까?
You need to choose options for your item.,"색상,사이즈를 선택하십시오."
Are you sure to delete the selected address from this account?,이 계정에서 선택한 주소를 삭제 하시겠습니까?
Please enter a valid date.,날자가 무효합니다.
The Date of Birth should not be greater than today.,정확한 생일로 확인해 주세요.
The password entered for the current user is invalid. Verify the password and try again.,현재 사용자에 대해 입력 한 암호가 잘못되었습니다. 암호를 확인하고 다시 시도하십시오.
The password doesn't match this account. Verify the password and try again.,비밀번호가 계정과 일치하지 않습니다. 비밀번호를 확인하고 다시 시도해주십시오.
Medium,보통
Very Strong,매우 강함
The password can't be the same as the email address. Create a new password and try again.,비밀번호는 이메일 주소와 같을 수 없습니다. 새 암호를 만들고 다시 시도하십시오.
A customer with the same email address already exists in an associated website.,동일한 이메일 주소를 가진 고객이 이미 연결된 웹 사이트에 있습니다.
You updated your password.,비밀번호를 업데이트했습니다.
Registered Customers,로그인
Invalid Form Key. Please refresh the page.,폼 키가 무효입니다. 페이지를 업데이트하십시오.
Set a New Password,새 비밀번호 설정
Something went wrong while saving the new password.,새 비밀 번호를 설정 중에 문제가 발생했습니다.
Payment mode,지불 모드
There are no items to return.,반품 할 상품이 없습니다.
Rma request for this product is already created. Existing Return(s):,이 제품은 이미 반품 요청되고 있습니다.
Set Ascending Direction,오름차순 설정
Set Descending Direction,내림차순 설정
We can't find products matching the selection.,검색 결과를 찾지 못하였습니다.
"We're sorry, no products were found for your search: ","죄송합니다, 검색 할 제품이 없습니다 "
Change your search query,검색어 변경
Double check the spelling,맞춤법 재확인
Search Results,검색 결과
"Search results for: '%1'","검색 결과: '%1'"
Women sizes run smaller.,여성 사이즈는 더 작습니다.
The requested qty is not available,재고가 부족 합니다.
You added %1 to your shopping cart.,장바구니에 %1을 (를) 추가했습니다.
"You added %1 to your <a href=""%2"">shopping cart</a>.","<a href=""%2"">장바구니</a>에 %1 (를) 추가했습니다."
Added,추가됨
"We can't remove the item.","상품을 삭제못아였습니다."
"South Korea","한국"
"Stock Available","재고 있음"
Adding...,처리중입니다...
You have no items in your shopping cart.,장바구니에 상품이 없습니다.
The quote item isn't found. Verify the item and try again.,견적 항목을 찾을 수 없습니다. 항목을 확인하고 다시 시도하십시오.
"The requested qty exceeds the maximum qty allowed in shopping cart","요청한 수량이 장바구니에 허용 된 최대 수량을 초과합니다"
The coupon code "%1" is not valid.,쿠폰 코드 "%1"이 (가) 유효하지 않습니다.
"You used coupon code ""%1"".","쿠폰 코드 ""%1""을 (를) 사용했습니다."
"You canceled the coupon code.","쿠폰 코드를 취소했습니다."
"We cannot apply the coupon code.","쿠폰 코드를 적용 할 수 없습니다."
Some of the products are out of stock.,일부 제품은 재고가 없습니다.
There are no source items with the in stock status,재고 상태의 출처 품목이 없습니다.
This product is out of stock.,이 상품은 재고가 없습니다.
This account isn't confirmed. Verify and try again.,이 계정은 확인되지 않았습니다. 확인하고 다시 시도하십시오.
Have an Onitsuka Tiger ID? login here,Onitsuka Tiger ID가 있습니까? 여기에서 로그인
Not yet calculated,무료
"Not yet calculated","무료"
No Payment method available.,결제 방법을 선택하십시오
"Apply Discount","할인 적용"
"Cancel coupon","쿠폰 취소"
"Your coupon was successfully removed.","쿠폰이 제거되었습니다."
"Your coupon was successfully applied.","쿠폰이적용되었습니다."
"The coupon code isn't valid. Verify the code and try again.","쿠폰 코드가 유효하지 않습니다. 코드를 확인하고 다시 시도하십시오."
Order # ,주문 번호
Please enter city or postcode here,여기에 도시 또는 우편 번호를 입력하십시오
Previous,이전
This email address is already subscribed.,이 이메일 주소는 이미 등록되어 있습니다.
"This email address is already assigned to another user.","이 이메일 주소는 이미 사용 중입니다."
Please use a valid email address,유효한이메일 주소를 입력하십시오.
Weekday,평일
Weekend,주말
Business Day,영업요일
Opening Times,영업시간
First character must be letter.,첫 번째 문자는 문자 여야합니다.
"%1 has been added to your Wish List.","%1 이(가) 위시리스트에 추가되었습니다."
"Click <a href=""%1"">here</a> to continue shopping.","여기를 클릭하여 <a href=""%1"">쇼핑</a> 계속하십시오."
"You need to choose options for your item.","항목에 대한 옵션을 선택해야합니다."
"%1 has been removed from your Wish List.","%1 이 (가) 위시리스트에서 삭제되었습니다."
"We can't add this item to your shopping cart right now.","지금은이 항목을 장바구니에 추가 할 수 없습니다."
"We couldn't add the following product(s) to the shopping cart: %1.","다음 제품을 장바구니에 추가 할 수 없습니다 : %1."
"We can't update the Wish List right now.","지금은 위시리스트를 업데이트 할 수 없습니다."
"%1 product(s) have been added to shopping cart: %2.","%1 제품이 장바구니에 추가되었습니다 : %2."
"Your order has been placed.","주문이 완료되었습니다."
"Your order has been confirmed.","주문이 확인되었습니다."
"Your order has been completed.","주문이 완료되었습니다."
"The requested sku is not assigned to given stock.","요청 된 SKU가 지정된 주식에 할당되지 않았습니다."
"Order #%1","주문 번호 %1"
"Order # %1","주문 번호 %1"
"%1 for %2","%1 용 %2"
"%1 for "%2".","%1 용 "%2"."
"%1 for ""%2"".","%1 용 ""%2""."
Confirm,확인
"The qty not available for","사용할 수 없는 수량"
"Invalid date","잘못된 날짜형식입니다."
"Please accept the Return Policy","반품 정책을 수락하십시오"
"Please Select Qty for","수량을 선택하십시오"
"Please Select Reason for","이유를 선택하십시오"
"Items were not selected","항목이 선택되지 않았습니다"
"This product wasn't shipped.","이 제품은 배송되지 않았습니다."
"Returns: how it works","반품 절차에 대하여"
"Item Status","반품 현황"
"Return Reason","반품 이유"
"Items Conditions","반품 현황"
"Tracking Information","배송 조회"
"Return Resolution","반환 해결책"
"Late Delivery of Items","상품 배송 지연"
"No Longer Needed/Wanted","불필요하게되었습니다"
"An email with the URL for registration has been sent to the registered email address. If you access the URL, the registration is completed. You can also send the mail again by <a class='default-tag-a' href='%1'>click here</a>","이메일 인증을 완료하시면 회원 가입이 완료됩니다. 여기를 <a class='default-tag-a' href='%1'>클릭</a> 하여 다시 이메일을 보낼수 있습니다."
"You should pay for Shipping.","배송비를 지불해야합니다."
"Store pays for Shipping.","상점에서 배송비를 지불합니다."
"Cancel Return Request","반품 요청 취소"
"An email with the URL for registration has been sent to the registered email address. If you access the URL, the registration is completed. You can also send the mail again by <a href=""%1"">click here</a>.","등록해주신 이메일주소로 본등록용 URL이 기재된 이메일을 송부했습니다.송부된 URL로 접속하면 등록이 완료됩니다. <a href=""%1"">여기를 클릭</a>하여 다시 메일을 보낼 수도 있습니다."
"An email with the URL for registration has been sent to the registered email address. If you access the URL, the registration is completed. You can also send the mail again by <a href="%1">click here</a>.","등록해주신 이메일주소로 본등록용 URL이 기재된 이메일을 송부했습니다.송부된 URL로 접속하면 등록이 완료됩니다. <a href="%1">여기를 클릭</a>하여 다시 메일을 보낼 수도 있습니다."
"An email with the URL for registration has been sent to the registered email address. If you access the URL, the registration is completed. You can also send the mail again by <a href='%1'>click here</a>.","등록해주신 이메일주소로 본등록용 URL이 기재된 이메일을 송부했습니다.송부된 URL로 접속하면 등록이 완료됩니다. <a href='%1'>여기를 클릭</a>하여 다시 메일을 보낼 수도 있습니다."
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","이 계정은 확인되지 않았습니다. <a href=""%1"">여기를 클릭</a> 확인 이메일을 다시 보냅니다."
"Send confirmation link","확인 링크 보내기"
"Please enter your email below and we will send you the confirmation link.","아래에 이메일을 입력하시면 확인 링크를 보내드립니다."
"Back to Sign In","로그인으로 돌아 가기"
"New Return for Order #%1","주문에 대한 새로운 반품 #%1"
View,보기
Damaged,손상됨
"Packed","포장 된"
"on ",""
Repair,수리
To be Cancelled,취소 예정
Wrong email.,잘못된 이메일입니다.
This email does not require confirmation.,이 이메일은 확인이 필요하지 않습니다.
Please check your email for confirmation key.,송부된 URL로 접속하여 등록을 완료하세요.
Tax/VAT Number,세금 / VAT 번호
PrePacked,사전 포장
prepacked,사전 포장
"Items %1 to %2 of %3 total","아이템 %1 에게 %2 의 %3 합계"
"Instant Purchase","즉시 구매"
"Return Request successfully closed.","반품 취소 요청이 접수 되었습니다."
"View Store Details","매장 세부 정보보기"
"Get Directions","길 찾기"
"Members who registered on the old site will need to reissue a password.","시스템상의 변경으로 인해 2021년 8월 10일 이전에 등록하신 고객께서는, 비밀번호를 재설정하셔야 합니다. ""비밀번호 찾기""를 클릭하시고 비밀번호를 설정해 주세요."
"The contents of your past order history are insufficient.","이전 주문 내역 조회 관련: 2021년 8월10일 이전의 주문 내역 조회에 제한이 있습니다. 해당 일자 이전의 주문 내역을 조회 하고자 하시는 고객께서는 고객센터(전화: 080-930-3535) 또는 이메일(ahq-customercare-kr@onitsukatiger.com) 문의 주시면 신속하게 조회해 드리겠습니다."
"Provided Zip/Postal Code seems to be invalid.","입력 된 우편 번호가무효할것 같습니다."
" Example: "," 예: "
"If you believe it is the right one you can ignore this notice.",". 올바른 경우 통지를 무시하십시오."
"Returns Information","회원가입/마이페이지"
"Shipping Information ","문의하기"
"Gift Message","선물 메시지"
"Add Gift Message","선물 메시지 추가"
" characters text limit"," 자 텍스트 제한"
"Faq","매장검색"
"You're Almost There","오니츠카타이거 - 회원가입을 완료하세요."
"Store Locator","매장 정보"
"Hello %name,","안녕하세요, %name 님,"
"Hello %customer_name,","안녕하세요, %customer_name 님,"
"Hello, please verify your email!","안녕하세요, 이메일을 확인해주세요!"
"Welcome! Your Onitsuka Tiger registration is almost complete. Click the button below to confirm your email address and you’ll be all set.","오니츠카타이거 공식 온라인스토어에 가입해 주셔서 감사합니다. 아래 버튼링크을 클릭하시면 고객님의 등록이 완료됩니다."
"Welcome! Get 10% Off Your First Purchase Here","오니츠카타이거 - 회원가입이 완료되었습니다."
"""%1"" is not a valid email address.","""%1"" 유효한 이메일 주소가 아닙니다."
"THANK YOU FOR SIGNING UP","Onitsuka Tiger 온라인 스토어에 가입해 주셔서 감사합니다."
"You will now receive latest news, promotions and offers from us. Additionally, get 10% off your first purchase by using this discount code upon checkout","더욱 빠르고 편리하게 Onitsuka Tiger를 경험하실 수 있습니다. 뉴스레터를 신청하여 가장 먼저 신상품, 한정판 리미티드 에디션 등의 상품정보와 다양한 이벤트에 관한 최신 정보를 받아보세요."
" Code","프로모 코드: "
"%store_name Order Placement %increment_id","고객님의 주문 %increment_id 이(가) 완료 되었습니다."
"Your Order has been accepted","주문해 주셔서 감사합니다."
'Please add <a href="mailto:%store_email">%store_email</a> to your email address book so all Onitsuka Tiger notifications are received.','Onitsuka Tiger에서 제공하는 알림/통지메일이 수신될 수 있도록 <a href="mailto:%store_email">%store_email</a> 을 고객님의 이메일 주소록에 추가해 주세요.'
"Order Total:","주문 합계:"
"Postal Code:","우편번호:"
"Mobile:","전화 번호:"
"Your Onitsuka Tiger order has been shipped %order_id","고객님의 주문 %order_id 이 발송 되었습니다."
"Add Gift Wrap", "선물 포장 옵션"
"Gift Wrap", "선물 포장 옵션"
"Change Your Gift Wrap", "선물 포장 옵션 삭제"
"All items will be wrapped in one gift box.","Onitsuka Tiger 패키지로 포장합니다. 선물 포장 옵션은 교환/환불이 불가능합니다."
"Remove","선물 포장 옵션 삭제"
"remove","선물 포장 옵션 삭제"
"Remove ","삭제"
"A login and a password are required.","로그인이 필요합니다."
"Your Order has been Shipped","주문하신 상품이 발송 되었습니다."
"Track your order here","여기서 주문을 조회하세요."
"If you have any additional questions or concerns, please feel free to contact us at <a href="mailto:%store_email">%store_email</a>.","기타 문의 사항은 이메일 <a href="mailto:%store_email">%store_email</a> 또는 온라인 고객센터 (080) 929-3535 / (080) 930-3535로 문의 주시기 바랍니다. 고객 센터 영업 시간은 평일 월~금 09:00~18:00 (점심시간 12:00~13:00)입니다."
"Onitsuka Tiger Return Initiated %increment_id","고객님의 주문 %increment_id 의 반품요청이 접수되었습니다."
"We have received your return request.","고객님의 반품요청이  접수되었습니다."
"For Home Delivery orders, please note that the Return Form included in your order has to be filled up and inserted into your return parcel in order to process your return. We will be contacting you to arrange for the item(s) to be picked up for return with details on the return shipping label. Before the pick up, pack your return item(s) into the original packaging and paste the return shipping label on the return parcel.","ご注文時に同梱されているReturn Formに必要事項をご記入の上、返送用小包に入れていただく必要がありますのでご注意ください。折り返し、返品商品の集荷手配のご連絡をさせていただきますが、その際、返品用ラベルの詳細をお知らせいたします。受け取りの前に、返品商品を元のパッケージに入れ、返品用ラベルを返品小包に貼り付けてください。"
"If you did not raise a return request, you are receiving this email due to the unforeseen circumstance of not being about to deliver the item(s) to you successfully.","고객님의 반품요청이 없는 경우 제품배송이 완료되지 않아 주문하신 상품이 물류창고에 되돌아왔음을 알려드립니다."
"Return Details","반품 내용"
"RMA Number:","반품 번호:"
"Return Method: Postal Returns","반품 방법: Postal Returns"
"Onitsuka Tiger Return Information %increment_id","고객님의 주문 %increment_id 의 반품에 대하여"
"We have received your returned item(s).","고객님의 주문이 반품 처리되었습니다."
"Please allow up to 3 working days for us to verify your returns. Once verified, we will process the refund within 3 working days. We will process the refund to the payment method used on the original purchase and the amount will include the cost of the product any tax applied.","환불 절차는 물류창고에 제품이 도착한 후 7-10일 이내에 진행되며, 원래 구매에 사용된 결제 수단으로 환불됩니다. 사은품도 상품과 함께 반품되는 점도 양해 부탁드립니다."
"You will receive an additional email once your refund has been completed or if there are any problems processing your return.","환불 절차완료,또는 반품처리에 문제가생긴 경우 따로 이메일로 안내드리겠습니다."
"If you did not raise a return request, you are receiving this email due to the unforeseen circumstance of not being about to deliver the item(s) to you successfully and we have confirmed the return of these item(s) to us.","고객님의 반품요청이 없는 경우 제품배송이 완료되지 않아 주문하신 상품이 물류창고에 되돌아왔음을 알려드립니다."
"Your return request has not been verified as good and we are unable to do refunds.","お客様の返品リクエストが良品と確認されていないため、返金を行うことができません。"
"We will be shipping back the item(s) that did not pass our verification process.","検証プロセスを通過しなかった商品を返送させていただきます。"
"Onitsuka Tiger Refund Confirmation %increment_id","고객님의 주문 %increment_id 의 환불이 완료되었습니다."
"We have completed refunds.","환불이 완료되었습니다."
"We have processed the refunds to the payment method used on the original purchase and the amount will include the cost of the product and any tax applied.","원래 구매에 사용된 결제 수단으로 환불됩니다. 환불액에는 상품가격과 세금이 포함됩니다."
"Reset Your Password","비밀번호 재설정하기"
Your request has been created and is pending approval. Store administrators will check it and inform you if the product(s) can be sent back. In case any details are needed, we will contact you. Please wait for further instructions.,고객님의 반품요청이 작성되어 승인대기 중에 있습니다. 내용을 확인후 승인 여부를 알려드리겠습니다. 추가 정보가 필요할 경우 고객님께 다시 연락드리겠습니다.
